experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;movdistpix;dispfactor;isdispersing;isfemale;islive;totaldistance;effectivedistance;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;221;10;1.0;5.0;0;0;1;45.0812474823;4.05963466148;62.9409037558;60;0;[[1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 1, 1, 0], [1, 0, 1], [0, 1], [1, 0, 0, 1, 1, 0]];[[1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 1, 1, 0], [1, 0, 1], [0, 1], [1, 0, 0, 1, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;222;10;1.0;5.0;0;1;1;44.2010694358;5.60449559406;785.214117063;60;0;[[0, 0, 0, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 1, 0], [1, 1, 1], [1, 0], [0, 0, 0, 0, 1, 0]];[[0, 0, 0, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 1, 0], [1, 1, 1], [1, 0], [0, 0, 0, 0, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;223;10;1.0;5.0;0;0;1;43.5399957128;7.57886327094;62.5043683844;60;0;[[0, 0, 0, 0, 1], [0, 1, 1, 1, 1], [1, 1, 1, 1, 0], [0, 1, 1], [0, 1], [0, 1, 0, 1, 1, 0]];[[0, 0, 0, 0, 1], [0, 1, 1, 1, 1], [1, 1, 1, 1, 0], [0, 1, 1], [0, 1], [0, 1, 0, 1, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;224;10;1.0;5.0;0;1;1;42.1248770833;6.43916722767;1263.27718468;60;0;[[1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 1], [0, 0], [0, 0, 0, 1, 1, 0]];[[1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 0, 0, 1, 0], [0, 0, 1], [0, 0], [0, 0, 0, 1, 1, 0]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;225;10;1.0;5.0;0;1;1;49.5802491284;1.87740805013;1283.66641717;60;0;[[0, 1, 1, 0, 0], [1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 1, 0], [0, 1], [0, 1, 1, 0, 1, 1]];[[0, 1, 1, 0, 0], [1, 0, 1, 1, 1], [0, 1, 0, 1, 1], [0, 1, 0], [0, 1], [0, 1, 1, 0, 1, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;226;10;1.0;5.0;0;0;1;47.5092975727;10.1341265544;648.488895467;60;0;[[0, 1, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 0], [1, 1, 1, 1, 0, 1]];[[0, 1, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 0], [1, 1, 1, 1, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;227;10;1.0;5.0;0;0;1;47.5767141374;5.20924244033;1258.101223;60;0;[[1, 1, 0, 0, 1], [0, 1, 1, 1, 1], [0, 1, 1, 1, 1], [1, 1, 1], [0, 0], [0, 0, 1, 1, 1, 1]];[[1, 1, 0, 0, 1], [0, 1, 1, 1, 1], [0, 1, 1, 1, 1], [1, 1, 1], [0, 0], [0, 0, 1, 1, 1, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;228;10;1.0;5.0;0;1;1;45.9072240055;9.96375688968;1023.96914951;60;0;[[1, 1, 0, 1, 0], [1, 1, 0, 1, 0], [0, 1, 0, 0, 1], [0, 0, 1], [1, 1], [1, 0, 0, 0, 0, 1]];[[1, 1, 0, 1, 0], [1, 1, 0, 1, 0], [0, 1, 0, 0, 1], [0, 0, 1], [1, 1], [1, 0, 0, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;229;10;1.0;5.0;0;0;1;47.7115783236;3.84095327456;853.963371841;60;0;[[0, 0, 1, 1, 1], [0, 0, 1, 0, 1], [1, 1, 0, 1, 0], [1, 0, 1], [0, 0], [0, 0, 1, 0, 0, 1]];[[0, 0, 1, 1, 1], [0, 0, 1, 0, 1], [1, 1, 0, 1, 0], [1, 0, 1], [0, 0], [0, 0, 1, 0, 0, 1]]
2014-03-12 16:59:46.106000;5;5;simulation_000016_p020_h047_HABMAT;020;047;12.0;Highly generalist;HabitatQuality_NO;472;60;230;10;1.0;5.0;0;1;1;44.9388070609;4.98252664835;61.5183266518;60;0;[[1, 1, 0, 1, 1], [1, 1, 0, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1], [1, 1], [1, 0, 0, 1, 0, 0]];[[1, 1, 0, 1, 1], [1, 1, 0, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1], [1, 1], [1, 0, 0, 1, 0, 0]]
