experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;movdistpix;dispfactor;isdispersing;isfemale;islive;totaldistance;effectivedistance;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;150;10;1.0;5.0;0;1;1;37.2610122784;4.00645360851;91.7452249162;50;11;[[0, 1, 1, 1, 0], [0, 1, 1, 0, 0], [0, 0, 1, 1, 0], [1, 1, 0], [0, 1], [1, 1, 1, 1, 0, 1]];[[0, 1, 1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1], [0, 1], [1, 1, 0, 1, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;151;10;1.0;5.0;0;1;1;35.789105432;3.36857036738;116.858085809;50;6;[[1, 0, 0, 1, 0], [1, 0, 1, 1, 0], [1, 0, 0, 0, 0], [1, 0, 1], [0, 0], [1, 1, 1, 1, 1, 1]];[[0, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 0, 0], [0, 0, 0], [1, 0], [1, 0, 1, 1, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;152;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;1;[[1, 0, 1, 1, 1], [1, 1, 1, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0], [0, 0], [1, 0, 1, 0, 0, 0]];[[1, 0, 1, 0, 1], [0, 0, 0, 1, 0], [1, 0, 1, 0, 0], [0, 1, 0], [0, 0], [1, 0, 1, 0, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;153;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;4;[[0, 1, 0, 0, 1], [1, 1, 1, 1, 0], [1, 1, 0, 0, 1], [0, 1, 1], [0, 1], [0, 1, 1, 1, 1, 1]];[[0, 1, 1, 0, 0], [1, 1, 0, 0, 0], [0, 1, 0, 0, 0], [1, 0, 1], [1, 1], [1, 1, 0, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;154;10;1.0;5.0;0;1;1;26.3411312661;0.231295577625;133.333333333;50;50;[[0, 1, 1, 0, 1], [0, 1, 0, 1, 1], [1, 0, 0, 0, 1], [0, 0, 1], [0, 0], [0, 0, 1, 1, 1, 0]];[[1, 0, 1, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 0], [1, 1, 1], [0, 0], [1, 0, 1, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;155;10;1.0;5.0;0;0;1;0.0;0.0;196.078431373;50;0;[[0, 0, 1, 1, 1], [1, 0, 1, 1, 0], [0, 1, 1, 1, 0], [1, 0, 1], [1, 0], [0, 0, 0, 0, 0, 0]];[[0, 0, 1, 1, 1], [1, 0, 1, 1, 0], [0, 1, 1, 1, 0], [1, 0, 1], [1, 0], [0, 0, 0, 0, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;156;10;1.0;5.0;0;0;1;25.9295988697;0.71110440273;133.333333333;50;0;[[1, 0, 0, 0, 1], [0, 1, 1, 0, 0], [1, 1, 0, 0, 0], [1, 0, 0], [0, 0], [1, 1, 0, 0, 1, 1]];[[1, 0, 0, 0, 1], [0, 1, 1, 0, 0], [1, 1, 0, 0, 0], [1, 0, 0], [0, 0], [1, 1, 0, 0, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;157;10;1.0;5.0;0;1;1;37.5054502912;1.59513093201;115.485148515;50;45;[[1, 1, 1, 1, 1], [0, 0, 1, 1, 0], [1, 0, 0, 0, 1], [1, 1, 0], [1, 0], [1, 1, 1, 1, 1, 1]];[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 1], [1, 0, 0], [1, 1], [0, 1, 0, 0, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;158;10;1.0;5.0;0;0;1;38.5707078222;8.29028155829;82.0357144183;50;0;[[0, 1, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 1], [1, 0], [1, 1, 0, 0, 0, 1]];[[0, 1, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 1], [1, 0], [1, 1, 0, 0, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;159;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;0;[[1, 0, 0, 0, 1], [0, 1, 0, 1, 1], [0, 1, 1, 1, 1], [0, 1, 0], [1, 0], [0, 0, 0, 1, 1, 0]];[[1, 0, 0, 0, 1], [0, 1, 0, 1, 1], [0, 1, 1, 1, 1], [0, 1, 0], [1, 0], [0, 0, 0, 1, 1, 0]]
